study_id,site_id,site_name,country,investigator,enrollment_score,quality_norm,screen_fail_score,query_score,deviation_score,activation_score,composite_rank_score,rank_within_study,performance_tier
BIO-2030-894,SITE-1272,General Hospital - Canada,Canada,Dr. Martinez,0.407942238267148,0.795093795093795,0.7602591792656587,0.37414965986394555,0.625,0.6413793103448275,0.5890535754894693,13,Good
BIO-2030-894,SITE-1255,Academic Health System - Poland,Poland,Dr. Johnson,0.10469314079422382,0.6363636363636364,0.7688984881209503,0.9387755102040817,0.875,0.3931034482758621,0.5801574570476242,14,Good
BIO-2030-894,SITE-1253,Health Sciences Center - Argentina,Argentina,Dr. Martinez,0.4891696750902527,0.5512265512265511,0.7494600431965442,0.6054421768707483,0.75,0.31034482758620685,0.5793075447865879,15,Good
BIO-2030-894,SITE-1254,Biomedical Research Institute - Argentina,Argentina,Dr. Yamamoto,0.31046931407942235,0.49783549783549785,0.41036717062634986,1.0,0.75,0.6275862068965516,0.5639981243705628,16,Good
BIO-2030-894,SITE-1265,Health Sciences Center - United Kingdom,United Kingdom,Dr. Chen,0.22382671480144403,0.9696969696969695,0.25485961123110146,0.673469387755102,0.5,0.8,0.5441454224876854,17,Below Average
BIO-2030-894,SITE-1271,Biomedical Research Institute - Argentina,Argentina,Dr. Schmidt,0.26895306859205775,0.2698412698412698,0.6414686825053995,0.7755102040816326,0.875,0.703448275862069,0.5353481816905301,18,Below Average
BIO-2030-894,SITE-1266,National Medical Center - Spain,Spain,Dr. Chen,0.0,0.7474747474747474,0.6436285097192225,0.673469387755102,0.875,0.5379310344827586,0.532102737564374,19,Below Average
BIO-2030-894,SITE-1268,Memorial Cancer Center - Germany,Germany,Dr. Anderson,0.26173285198555957,0.7561327561327561,0.41036717062634986,0.5170068027210885,1.0,0.096551724137931,0.51542103263885,20,Below Average
BIO-2030-894,SITE-1276,Regional Research Institute - United Kingdom,United Kingdom,Dr. Fischer,0.3592057761732852,0.4242424242424242,0.6565874730021599,0.5510204081632653,0.875,0.21379310344827585,0.5084204214114475,21,Below Average
BIO-2030-894,SITE-1274,Metropolitan Hospital - India,India,Dr. O'Brien,0.27978339350180503,0.35642135642135647,0.7602591792656587,0.3877551020408163,1.0,0.4413793103448276,0.5075701928901765,22,Below Average
BIO-2030-894,SITE-1259,Academic Health System - Argentina,Argentina,Dr. Singh,0.20036101083032493,0.2395382395382395,0.8725701943844493,0.4965986394557823,0.875,0.5793103448275863,0.4925542601740225,23,Below Average
BIO-2030-894,SITE-1262,Institute of Clinical Sciences - Germany,Germany,Dr. O'Brien,0.0,0.4444444444444444,0.5464362850971922,0.48299319727891155,0.875,0.42068965517241375,0.4166222767625458,24,Below Average
BIO-2031-135,SITE-1370,Comprehensive Care Center - Canada,Canada,Dr. Patel,0.7093862815884476,0.9422799422799423,0.5572354211663066,1.0,0.875,0.8,0.8106378720280463,1,Top Performer
BIO-2031-135,SITE-1436,Academic Health System - Brazil,Brazil,Dr. Garcia,0.7490974729241878,0.8614718614718614,0.7926565874730022,0.8571428571428571,0.75,0.7517241379310344,0.7947110710109017,2,Top Performer
BIO-2031-135,SITE-1363,Center for Advanced Medicine - India,India,Dr. Petrov,0.48014440433212996,1.0,0.4967602591792656,0.8707482993197279,0.875,0.9448275862068966,0.7508951434785711,3,Top Performer
BIO-2031-135,SITE-1315,Community Health Network - Brazil,Brazil,Dr. Taylor,0.4620938628158845,0.9148629148629146,0.7645788336933045,0.8571428571428571,0.75,0.9241379310344827,0.7466680954054266,4,Good
BIO-2031-135,SITE-1387,Institute of Clinical Sciences - Argentina,Argentina,Dr. Kim,0.5884476534296028,0.8961038961038961,0.49028077753779686,0.8571428571428571,1.0,0.6758620689655173,0.7460324446768297,5,Good
BIO-2031-135,SITE-1457,Community Health Network - India,India,Dr. Yamamoto,0.5703971119133574,0.6507936507936507,0.8099352051835853,0.9795918367346939,0.875,0.5172413793103448,0.7241612023558458,6,Good
BIO-2031-135,SITE-1420,Biomedical Research Institute - France,France,Dr. Williams,0.8411552346570398,0.7359307359307359,0.630669546436285,0.4965986394557823,1.0,0.4620689655172414,0.7227720802859414,7,Good
BIO-2031-135,SITE-1329,Clinical Research Center - Argentina,Argentina,Dr. Martinez,0.4909747292418773,0.8643578643578642,0.7257019438444925,0.9183673469387755,0.875,0.4896551724137931,0.7224411660409117,8,Good
BIO-2031-135,SITE-1316,Medical Research Clinic - Brazil,Brazil,Dr. Chen,0.4277978339350181,0.7936507936507936,0.6177105831533477,0.945578231292517,0.875,0.903448275862069,0.7217677669669998,9,Good
BIO-2031-135,SITE-1437,Medical Research Clinic - Brazil,Brazil,Dr. Nakamura,0.4314079422382672,0.9076479076479076,0.9524838012958963,0.8435374149659864,0.5,0.8137931034482758,0.7151640598732583,10,Good
BIO-2031-135,SITE-1411,Biomedical Research Institute - Canada,Canada,Dr. Garcia,0.4873646209386282,0.7056277056277056,0.7516198704103672,0.8095238095238095,0.875,0.7724137931034483,0.7056296276606695,11,Good
BIO-2031-135,SITE-1287,Center for Advanced Medicine - Argentina,Argentina,Dr. Lee,0.37725631768953066,0.8037518037518036,0.7213822894168467,0.7551020408163265,0.875,0.9172413793103449,0.6995112276387538,12,Good
BIO-2031-135,SITE-1365,Memorial Cancer Center - India,India,Dr. Johnson,0.516245487364621,0.8989898989898989,0.6025917926565875,0.6598639455782314,0.875,0.5793103448275863,0.6874087468571165,13,Good
BIO-2031-135,SITE-1313,Center for Advanced Medicine - Spain,Spain,Dr. Lee,0.5505415162454873,0.7272727272727272,1.0,0.12244897959183665,0.875,1.0,0.6827072714546928,14,Good
BIO-2031-135,SITE-1301,University Medical Center - Argentina,Argentina,Dr. O'Brien,0.3140794223826715,1.0,0.531317494600432,0.7551020408163265,1.0,0.6,0.6814827859081816,15,Good
BIO-2031-135,SITE-1312,Center for Advanced Medicine - France,France,Dr. Yamamoto,0.628158844765343,0.696969696969697,0.5615550755939525,0.8843537414965986,0.875,0.3448275862068966,0.6790527317695474,16,Good
BIO-2031-135,SITE-1339,National Medical Center - United States,United States,Dr. Lee,0.19133574007220217,1.0,0.652267818574514,0.8163265306122449,1.0,0.6068965517241379,0.6788127425684782,17,Good
BIO-2031-135,SITE-1322,National Medical Center - Brazil,Brazil,Dr. Mueller,0.4945848375451264,0.5916305916305915,1.0,0.5374149659863945,0.875,0.6965517241379311,0.6734897450241522,18,Good
BIO-2031-135,SITE-1336,Comprehensive Care Center - Japan,Japan,Dr. Yamamoto,0.37545126353790614,0.8484848484848485,0.5269978401727862,0.8095238095238095,0.875,0.7724137931034483,0.6725294123462804,19,Good
BIO-2031-135,SITE-1360,Biomedical Research Institute - Brazil,Brazil,Dr. Petrov,0.4296028880866426,0.4386724386724386,0.6803455723542116,1.0,1.0,0.7310344827586207,0.6702904938851422,20,Good
BIO-2031-135,SITE-1462,Clinical Research Center - United States,United States,Dr. Petrov,0.2148014440433213,1.0,0.5464362850971922,0.8775510204081632,0.875,0.6965517241379311,0.6682036292504268,21,Good
BIO-2031-135,SITE-1300,Health Sciences Center - Spain,Spain,Dr. Garcia,0.33574007220216606,0.7878787878787878,0.7602591792656587,0.5986394557823129,1.0,0.7241379310344828,0.6677593639869431,22,Good
BIO-2031-135,SITE-1409,Academic Health System - Spain,Spain,Dr. Taylor,0.41696750902527074,0.3766233766233765,1.0,0.8095238095238095,1.0,0.6413793103448275,0.6651330550440472,23,Good
BIO-2031-135,SITE-1366,Institute of Clinical Sciences - Canada,Canada,Dr. Petrov,0.34657039711191334,0.5209235209235209,0.9222462203023758,0.6054421768707483,1.0,0.9448275862068966,0.6644633216593407,24,Good
BIO-2031-135,SITE-1349,Teaching Hospital - Argentina,Argentina,Dr. Garcia,0.5234657039711191,1.0,0.3801295896328293,0.7551020408163265,0.875,0.303448275862069,0.6627459981463601,25,Good
BIO-2031-135,SITE-1459,Teaching Hospital - Japan,Japan,Dr. Rossi,0.315884476534296,0.9927849927849927,0.5572354211663066,0.8095238095238095,0.875,0.4482758620689655,0.6586195885009866,26,Good
BIO-2031-135,SITE-1298,Comprehensive Care Center - South Korea,South Korea,Dr. Lopez,0.5180505415162455,0.6421356421356421,0.6371490280777538,0.5306122448979591,1.0,0.7103448275862069,0.6541384375111674,27,Good
BIO-2031-135,SITE-1415,Institute of Clinical Sciences - Brazil,Brazil,Dr. Nakamura,0.18411552346570398,0.593073593073593,0.7278617710583153,1.0,1.0,0.7379310344827585,0.6476159685881677,28,Good
BIO-2031-135,SITE-1398,Metropolitan Hospital - South Korea,South Korea,Dr. Thompson,0.6696750902527075,0.4675324675324675,0.6349892008639308,0.7074829931972789,0.875,0.5241379310344827,0.6459598882823001,29,Good
BIO-2031-135,SITE-1390,Biomedical Research Institute - Brazil,Brazil,Dr. Singh,0.6101083032490975,0.5007215007215007,0.7516198704103672,0.5170068027210885,0.875,0.7172413793103448,0.6459395148573274,30,Good
BIO-2031-135,SITE-1419,Institute of Clinical Sciences - India,India,Dr. O'Brien,0.5523465703971119,0.6507936507936507,0.7235421166306695,0.6326530612244898,0.625,0.7862068965517242,0.6440453390914544,31,Good
BIO-2031-135,SITE-1372,Translational Research Hospital - Spain,Spain,Dr. Mueller,0.12454873646209386,0.9148629148629146,0.7840172786177105,0.727891156462585,0.875,0.7103448275862069,0.6431805151087714,32,Good
BIO-2031-135,SITE-1431,Medical Research Clinic - Brazil,Brazil,Dr. Patel,0.13537906137184116,1.0,0.7667386609071274,0.5170068027210885,0.75,1.0,0.6389065848871927,33,Good
BIO-2031-135,SITE-1280,Regional Research Institute - Argentina,Argentina,Dr. Schmidt,0.6191335740072202,0.3189033189033189,0.6695464362850971,0.8299319727891157,0.75,0.8275862068965517,0.638744439333256,34,Good
BIO-2031-135,SITE-1403,Memorial Cancer Center - Brazil,Brazil,Dr. Dubois,0.0,0.8297258297258296,1.0,0.8639455782312925,0.75,0.7931034482758621,0.637347347507446,35,Good
BIO-2031-135,SITE-1396,Teaching Hospital - United States,United States,Dr. Patel,0.7382671480144404,0.3607503607503608,0.7451403887688984,0.8435374149659864,0.75,0.29655172413793107,0.6371737021277081,36,Good
BIO-2031-135,SITE-1342,Metropolitan Hospital - Spain,Spain,Dr. Dubois,0.4837545126353791,0.6147186147186147,0.7688984881209503,0.6870748299319728,0.75,0.6206896551724138,0.6368473143277477,37,Good
BIO-2031-135,SITE-1401,Teaching Hospital - France,France,Dr. Rossi,0.51985559566787,0.8499278499278498,0.8444924406047516,0.23809523809523814,0.75,0.6068965517241379,0.6355272758799496,38,Good
BIO-2031-135,SITE-1413,General Hospital - United States,United States,Dr. Chen,0.4548736462093863,0.6421356421356421,0.5442764578833692,0.8163265306122449,0.875,0.5655172413793104,0.6340377123917482,39,Good
BIO-2031-135,SITE-1402,Translational Research Hospital - India,India,Dr. O'Brien,0.34657039711191334,0.6796536796536796,0.8012958963282937,0.5782312925170068,0.875,0.6896551724137931,0.6297179307768886,40,Good
BIO-2031-135,SITE-1348,Metropolitan Hospital - United States,United States,Dr. O'Brien,0.26173285198555957,0.7460317460317458,0.5053995680345572,0.8231292517006803,1.0,0.6482758620689655,0.6287464713699212,41,Good
BIO-2031-135,SITE-1416,Community Health Network - Japan,Japan,Dr. O'Brien,0.18953068592057762,0.9898989898989897,0.8682505399568035,0.7414965986394557,0.75,0.2827586206896552,0.6276004023183467,42,Good
BIO-2031-135,SITE-1450,Community Health Network - United States,United States,Dr. Williams,0.2364620938628159,0.619047619047619,0.7991360691144709,0.782312925170068,1.0,0.5448275862068965,0.6246251550385983,43,Good
BIO-2031-135,SITE-1357,Memorial Cancer Center - Canada,Canada,Dr. Anderson,0.07761732851985559,0.9033189033189034,0.6414686825053995,0.8435374149659864,0.875,0.703448275862069,0.6244138550006593,44,Good
BIO-2031-135,SITE-1406,Memorial Cancer Center - India,India,Dr. Mueller,0.1588447653429603,0.9956709956709955,0.3542116630669546,0.7959183673469388,0.875,0.7862068965517242,0.6212355846871956,45,Good
BIO-2031-135,SITE-1278,General Hospital - India,India,Dr. Brown,0.36462093862815886,0.5295815295815296,0.5053995680345572,0.7619047619047619,1.0,0.8344827586206897,0.6206154659263124,46,Good
BIO-2031-135,SITE-1405,University Medical Center - France,France,Dr. Dubois,0.20216606498194947,0.8354978354978354,0.5399568034557235,0.7755102040816326,0.875,0.7379310344827585,0.6200042379239337,47,Good
BIO-2031-135,SITE-1297,Institute of Clinical Sciences - South Korea,South Korea,Dr. Yamamoto,0.38808664259927794,0.6551226551226551,0.8812095032397408,0.44897959183673464,0.875,0.5931034482758621,0.618134900763408,48,Good
BIO-2031-135,SITE-1284,Biomedical Research Institute - India,India,Dr. Chen,0.44584837545126355,0.41991341991341985,0.5572354211663066,0.9047619047619048,1.0,0.5241379310344827,0.6171581698381798,49,Good
BIO-2031-135,SITE-1323,Academic Health System - Brazil,Brazil,Dr. Schmidt,0.3953068592057762,0.6810966810966811,0.44708423326133906,0.6122448979591837,0.875,0.9172413793103449,0.6169195586348931,50,Good
BIO-2031-135,SITE-1310,Biomedical Research Institute - Spain,Spain,Dr. Lopez,0.26714801444043323,0.6464646464646464,0.28941684665226786,0.8503401360544217,1.0,0.9793103448275862,0.6149745147917997,51,Good
BIO-2031-135,SITE-1438,Biomedical Research Institute - United States,United States,Dr. Brown,0.34657039711191334,0.5122655122655123,0.5766738660907127,0.9863945578231292,0.75,0.7724137931034483,0.6132973446285019,52,Good
BIO-2031-135,SITE-1410,Health Sciences Center - Spain,Spain,Dr. Silva,0.30866425992779783,0.8138528138528138,0.47732181425485964,0.6394557823129252,1.0,0.5448275862068965,0.6119360258583696,53,Good
BIO-2031-135,SITE-1338,Clinical Research Center - France,France,Dr. Mueller,0.5974729241877257,0.567099567099567,0.7840172786177105,0.37414965986394555,0.875,0.4275862068965517,0.6105218059287485,54,Good
BIO-2031-135,SITE-1309,Institute of Clinical Sciences - Brazil,Brazil,Dr. Anderson,0.16606498194945848,0.6623376623376623,0.8704103671706264,0.727891156462585,1.0,0.4620689655172414,0.609935903051603,55,Good
BIO-2031-135,SITE-1358,Comprehensive Care Center - Spain,Spain,Dr. Yamamoto,0.42238267148014436,0.7763347763347763,0.7408207343412527,0.7414965986394557,0.5,0.4896551724137931,0.6071757403254769,56,Good
BIO-2031-135,SITE-1373,National Medical Center - United States,United States,Dr. Singh,0.0,0.7402597402597401,0.550755939524838,0.782312925170068,1.0,1.0,0.5980122777561839,57,Good
BIO-2031-135,SITE-1326,Memorial Cancer Center - Canada,Canada,Dr. Williams,0.29061371841155237,0.6435786435786436,0.40604751619870405,1.0,0.875,0.5448275862068965,0.5980090443691121,58,Good
BIO-2031-135,SITE-1443,National Medical Center - Argentina,Argentina,Dr. Singh,0.41696750902527074,0.7705627705627706,0.36285097192224613,0.7414965986394557,0.75,0.6068965517241379,0.5971962221255408,59,Good
BIO-2031-135,SITE-1391,General Hospital - United States,United States,Dr. Schmidt,0.40433212996389895,0.6926406926406926,0.48164146868250535,0.7482993197278911,0.75,0.5724137931034483,0.5938436685910176,60,Good
BIO-2031-135,SITE-1356,Academic Health System - United States,United States,Dr. Lopez,0.35379061371841153,0.7936507936507936,0.6393088552915767,0.5578231292517006,0.625,0.7310344827586207,0.5936010581171154,61,Good
BIO-2031-135,SITE-1385,Center for Advanced Medicine - Spain,Spain,Dr. Rossi,0.4584837545126354,0.7676767676767676,0.5442764578833692,0.5034013605442177,0.625,0.7448275862068965,0.5935407235483401,62,Good
BIO-2031-135,SITE-1374,Clinical Research Center - Brazil,Brazil,Dr. Brown,0.33935018050541516,0.5844155844155843,0.6760259179265659,0.8163265306122449,0.875,0.3655172413793103,0.5933752534282233,63,Good
BIO-2031-135,SITE-1359,National Medical Center - France,France,Dr. Fischer,0.5018050541516245,0.6709956709956709,0.29157667386609076,0.6802721088435374,0.875,0.5586206896551724,0.5925397841090018,64,Good
BIO-2031-135,SITE-1433,Community Health Network - India,India,Dr. Williams,0.27256317689530685,0.619047619047619,0.3066954643628509,0.9319727891156463,0.75,1.0,0.5902505560551251,65,Good
BIO-2031-135,SITE-1311,Biomedical Research Institute - Argentina,Argentina,Dr. Kim,0.0,1.0,0.6457883369330454,0.7074829931972789,1.0,0.35862068965517246,0.5888527684850658,66,Good
BIO-2031-135,SITE-1458,Translational Research Hospital - United States,United States,Dr. Brown,0.5180505415162455,0.5108225108225108,0.7105831533477323,0.564625850340136,0.625,0.7103448275862069,0.5877429708553644,67,Good
BIO-2031-135,SITE-1345,Biomedical Research Institute - Argentina,Argentina,Dr. Silva,0.1931407942238267,0.7936507936507936,0.6349892008639308,0.7619047619047619,0.75,0.5862068965517242,0.5876701413565917,68,Good
BIO-2031-135,SITE-1352,Academic Health System - Argentina,Argentina,Dr. Anderson,0.41516245487364617,0.5959595959595959,0.7192224622030237,0.5442176870748299,0.5,1.0,0.5874985553020088,69,Good
BIO-2031-135,SITE-1381,Regional Research Institute - India,India,Dr. Dubois,0.4891696750902527,0.5829725829725829,0.265658747300216,0.653061224489796,0.875,0.7862068965517242,0.586565620790754,70,Good
BIO-2031-135,SITE-1414,Center for Advanced Medicine - South Korea,South Korea,Dr. Anderson,0.0,0.8427128427128427,0.5572354211663066,0.7074829931972789,1.0,0.7793103448275862,0.586181365179865,71,Good
BIO-2031-135,SITE-1327,Health Sciences Center - Spain,Spain,Dr. Thompson,0.2527075812274368,0.6507936507936507,0.5982721382289417,0.7551020408163265,0.875,0.5448275862068965,0.5820745109430692,72,Good
BIO-2031-135,SITE-1461,Center for Advanced Medicine - Japan,Japan,Dr. Mueller,0.31046931407942235,0.5844155844155843,0.7257019438444925,0.7619047619047619,0.875,0.32413793103448274,0.5813052443688089,73,Good
BIO-2031-135,SITE-1451,General Hospital - France,France,Dr. Taylor,0.24007220216606498,0.5569985569985569,0.7084233261339092,1.0,0.75,0.4,0.5801812608613139,74,Good
BIO-2031-135,SITE-1389,Translational Research Hospital - India,India,Dr. Fischer,0.20036101083032493,0.8816738816738816,0.4514038876889849,0.564625850340136,0.75,0.8758620689655172,0.5789156966432774,75,Good
BIO-2031-135,SITE-1351,Institute of Clinical Sciences - South Korea,South Korea,Dr. Rossi,0.2527075812274368,0.7474747474747474,0.3153347732181424,0.6598639455782314,1.0,0.6827586206896552,0.5772275146902303,76,Good
BIO-2031-135,SITE-1377,National Medical Center - Brazil,Brazil,Dr. Anderson,0.3176895306859206,0.6161616161616161,0.3844492440604751,0.7959183673469388,0.75,0.8413793103448276,0.5763477786493982,77,Good
BIO-2031-135,SITE-1318,Translational Research Hospital - India,India,Dr. Schmidt,0.6841155234657039,0.40981240981240974,0.5334773218142548,0.6802721088435374,0.625,0.4620689655172414,0.575010673979301,78,Good
BIO-2031-135,SITE-1296,Institute of Clinical Sciences - South Korea,South Korea,Dr. Yamamoto,0.1263537906137184,0.9206349206349204,0.468682505399568,0.7755102040816326,0.75,0.5931034482758621,0.57415468303018,79,Good
BIO-2031-135,SITE-1394,National Medical Center - India,India,Dr. Silva,0.6227436823104694,0.45310245310245306,0.7602591792656587,0.7346938775510203,0.5,0.2827586206896552,0.5738252317895752,80,Good
BIO-2031-135,SITE-1305,Metropolitan Hospital - India,India,Dr. Brown,0.30866425992779783,0.7474747474747474,0.4751619870410366,0.653061224489796,0.875,0.4620689655172414,0.573351392758248,81,Good
BIO-2031-135,SITE-1340,University Medical Center - France,France,Dr. O'Brien,0.24007220216606498,0.8051948051948052,0.5248380129589633,0.5510204081632653,0.875,0.5724137931034483,0.5709271540591564,82,Good
BIO-2031-135,SITE-1361,Biomedical Research Institute - South Korea,South Korea,Dr. Nakamura,0.592057761732852,0.1587301587301587,0.6004319654427646,0.945578231292517,0.625,0.6413793103448275,0.5695499327240197,83,Good
BIO-2031-135,SITE-1367,Translational Research Hospital - United States,United States,Dr. Thompson,0.2563176895306859,0.6017316017316017,0.6544276457883369,0.45578231292517,1.0,0.6827586206896552,0.5692330986049834,84,Good
BIO-2031-135,SITE-1347,Academic Health System - Canada,Canada,Dr. Lopez,0.26895306859205775,0.6464646464646464,0.6976241900647948,0.510204081632653,1.0,0.4,0.5677054371955609,85,Good
BIO-2031-135,SITE-1452,Regional Research Institute - France,France,Dr. Lee,0.296028880866426,0.8455988455988457,0.09503239740820735,0.673469387755102,0.875,0.7724137931034483,0.5668936364212168,86,Good
BIO-2031-135,SITE-1386,Translational Research Hospital - Spain,Spain,Dr. Singh,0.40433212996389895,0.7821067821067821,0.39740820734341253,0.7346938775510203,0.75,0.26206896551724135,0.5660265981982202,87,Good
BIO-2031-135,SITE-1428,Teaching Hospital - Canada,Canada,Dr. Lopez,0.3267148014440433,0.6406926406926406,0.5183585313174945,0.7755102040816326,1.0,0.11724137931034484,0.5656216767404425,88,Good
BIO-2031-135,SITE-1432,Metropolitan Hospital - Argentina,Argentina,Dr. Lopez,0.2581227436823105,0.5757575757575757,0.468682505399568,0.7346938775510203,1.0,0.5517241379310345,0.5653610723077844,89,Good
BIO-2031-135,SITE-1382,Biomedical Research Institute - Japan,Japan,Dr. O'Brien,0.5685920577617328,0.7359307359307359,0.388768898488121,0.38095238095238093,1.0,0.07586206896551728,0.5623785604392074,90,Good
BIO-2031-135,SITE-1294,Comprehensive Care Center - Canada,Canada,Dr. Chen,0.38447653429602885,0.6522366522366522,0.40820734341252696,0.5986394557823129,0.875,0.5310344827586206,0.5619469321764258,91,Good
BIO-2031-135,SITE-1453,Community Health Network - United States,United States,Dr. Rossi,0.34476534296028877,0.6594516594516594,0.5010799136069114,0.40816326530612246,1.0,0.5655172413793104,0.5610198686052903,92,Good
BIO-2031-135,SITE-1346,National Medical Center - Argentina,Argentina,Dr. Thompson,0.21660649819494585,0.45310245310245306,0.44492440604751615,0.9523809523809523,0.75,0.9379310344827586,0.5606610223817732,93,Good
BIO-2031-135,SITE-1379,University Medical Center - United States,United States,Dr. Kim,0.2184115523465704,0.5425685425685426,0.5010799136069114,0.7346938775510203,0.875,0.8,0.5597326652740409,94,Good
BIO-2031-135,SITE-1422,Community Health Network - Canada,Canada,Dr. Taylor,0.09386281588447654,0.9466089466089465,0.7537796976241901,0.8299319727891157,0.25,0.7103448275862069,0.558878726613525,95,Good
BIO-2031-135,SITE-1448,Clinical Research Center - Spain,Spain,Dr. Tanaka,0.1444043321299639,0.6796536796536796,0.6954643628509718,0.5034013605442177,0.875,0.7172413793103448,0.5548358154035398,96,Good
BIO-2031-135,SITE-1369,Memorial Cancer Center - France,France,Dr. Schmidt,0.38447653429602885,0.5050505050505051,0.630669546436285,0.47619047619047616,0.75,0.7586206896551724,0.5515203069436396,97,Good
BIO-2031-135,SITE-1404,Academic Health System - South Korea,South Korea,Dr. Martinez,0.4783393501805054,0.3116883116883117,0.388768898488121,0.653061224489796,0.75,1.0,0.5506970183294763,98,Good
BIO-2031-135,SITE-1324,Academic Health System - Argentina,Argentina,Dr. Rossi,0.4873646209386282,0.43290043290043284,0.5269978401727862,0.653061224489796,0.625,0.7103448275862069,0.5502145842727517,99,Good
BIO-2031-135,SITE-1427,Biomedical Research Institute - India,India,Dr. Patel,0.2815884476534296,0.8066378066378065,0.44708423326133906,0.33333333333333326,0.875,0.6965517241379311,0.5496924806439127,100,Below Average
BIO-2031-135,SITE-1380,Comprehensive Care Center - France,France,Dr. Chen,0.6173285198555957,0.2655122655122655,0.5377969762419006,0.7142857142857142,0.625,0.5931034482758621,0.5483073314730804,101,Below Average
BIO-2031-135,SITE-1320,Regional Research Institute - France,France,Dr. Rossi,0.04151624548736462,0.7705627705627706,0.5377969762419006,0.6258503401360545,0.875,0.7793103448275862,0.5482197474238472,102,Below Average
BIO-2031-135,SITE-1333,Health Sciences Center - India,India,Dr. Mueller,0.04693140794223827,0.6810966810966811,0.9308855291576674,0.7074829931972789,0.625,0.5862068965517242,0.5460781562133101,103,Below Average
BIO-2031-135,SITE-1395,National Medical Center - Canada,Canada,Dr. Singh,0.2996389891696751,0.7330447330447329,0.3563714902807775,0.5714285714285714,1.0,0.33793103448275863,0.5444818066060436,104,Below Average
BIO-2031-135,SITE-1331,Community Health Network - Japan,Japan,Dr. Brown,0.4296028880866426,0.5613275613275612,0.09071274298056142,0.9523809523809523,0.875,0.32413793103448274,0.5397940816948482,105,Below Average
BIO-2031-135,SITE-1408,Regional Research Institute - Brazil,Brazil,Dr. Rossi,0.10108303249097474,0.5353535353535354,0.7105831533477323,0.6802721088435374,1.0,0.4758620689655172,0.5385559614186929,106,Below Average
BIO-2031-135,SITE-1375,Institute of Clinical Sciences - Canada,Canada,Dr. Anderson,0.27075812274368233,1.0,0.17710583153347725,0.6394557823129252,0.75,0.35862068965517246,0.5385358417283982,107,Below Average
BIO-2031-135,SITE-1417,Biomedical Research Institute - Canada,Canada,Dr. Silva,0.5487364620938628,0.48484848484848486,0.4233261339092872,0.4217687074829932,0.75,0.6482758620689655,0.5382456249089013,108,Below Average
BIO-2031-135,SITE-1447,Biomedical Research Institute - Spain,Spain,Dr. Tanaka,0.34476534296028877,0.39393939393939387,0.44060475161987045,0.8231292517006803,0.875,0.5241379310344827,0.5382031081294819,109,Below Average
BIO-2031-135,SITE-1362,Biomedical Research Institute - Argentina,Argentina,Dr. Petrov,0.09927797833935019,0.8528138528138527,0.5205183585313176,0.44897959183673464,1.0,0.46896551724137936,0.5377035094269539,110,Below Average
BIO-2031-135,SITE-1290,Biomedical Research Institute - India,India,Dr. Tanaka,0.3194945848375451,0.11832611832611833,0.6047516198704104,0.9591836734693877,0.875,0.6758620689655173,0.5369653707721314,111,Below Average
BIO-2031-135,SITE-1442,Comprehensive Care Center - France,France,Dr. Schmidt,0.0,0.49206349206349204,1.0,0.44217687074829937,1.0,0.703448275862069,0.5350840566111502,112,Below Average
BIO-2031-135,SITE-1353,Teaching Hospital - Argentina,Argentina,Dr. Lee,0.4548736462093863,0.7734487734487734,0.1598272138228941,0.5782312925170068,0.625,0.6206896551724138,0.5349359077103277,113,Below Average
BIO-2031-135,SITE-1456,National Medical Center - Argentina,Argentina,Dr. Martinez,0.2292418772563177,0.6810966810966811,0.5334773218142548,0.6666666666666666,0.75,0.48275862068965514,0.5343272658745194,114,Below Average
BIO-2031-135,SITE-1407,Memorial Cancer Center - Japan,Japan,Dr. Nakamura,0.3953068592057762,0.6998556998556998,0.5118790496760259,0.4217687074829932,0.75,0.4275862068965517,0.534103639036092,115,Below Average
BIO-2031-135,SITE-1455,Biomedical Research Institute - France,France,Dr. Yamamoto,0.21299638989169672,0.6248196248196247,0.5032397408207343,0.6394557823129252,0.75,0.703448275862069,0.5324621784931048,116,Below Average
BIO-2031-135,SITE-1317,Metropolitan Hospital - United States,United States,Dr. Chen,0.34476534296028877,0.08369408369408368,0.8056155507559395,0.6802721088435374,0.875,0.7517241379310344,0.5322357152119139,117,Below Average
BIO-2031-135,SITE-1441,Clinical Research Center - Spain,Spain,Dr. Johnson,0.11010830324909747,0.759018759018759,0.5248380129589633,0.6054421768707483,0.75,0.6965517241379311,0.531028028504276,118,Below Average
BIO-2031-135,SITE-1337,Health Sciences Center - India,India,Dr. Singh,0.17689530685920576,0.593073593073593,0.49028077753779686,0.8503401360544217,0.875,0.3172413793103448,0.5269058202993873,119,Below Average
BIO-2031-135,SITE-1421,Center for Advanced Medicine - Spain,Spain,Dr. Chen,0.27978339350180503,0.4372294372294372,0.33045356371490275,0.7482993197278911,0.75,0.9379310344827586,0.5254977717860336,120,Below Average
BIO-2031-135,SITE-1325,Clinical Research Center - Japan,Japan,Dr. O'Brien,0.3249097472924188,0.7489177489177488,0.36285097192224613,0.5578231292517006,0.625,0.6068965517241379,0.5235517569551603,121,Below Average
BIO-2031-135,SITE-1376,Metropolitan Hospital - Canada,Canada,Dr. Nakamura,0.3555956678700361,0.7489177489177488,0.44276457883369325,0.5034013605442177,0.625,0.48275862068965514,0.522633219726711,122,Below Average
